deal_rk,loan_holiday_type_cd,loan_holiday_start_date,loan_holiday_finish_date,loan_holiday_fact_finish_date,loan_holiday_finish_flg,loan_holiday_last_possible_date,effective_from_date,effective_to_date
2711536,1,2023-01-01,,,False,2019-07-20,2023-01-01,2999-12-31
8061182,8,2023-01-01,,,False,2018-05-18,2023-01-01,2999-12-31
5355558,4,2023-01-01,,,False,2019-07-04,2023-01-01,2999-12-31
2468167,1,2023-01-01,,,False,2018-07-02,2023-01-01,2999-12-31
2822397,1,2023-01-01,,,False,2019-06-09,2023-01-01,2999-12-31
4182156,3,2023-01-01,,,False,2019-07-03,2023-01-01,2999-12-31
6729260,5,2023-01-01,,,False,2019-08-30,2023-01-01,2999-12-31
5568859,4,2023-01-01,,,False,2018-05-29,2023-01-01,2999-12-31
2719145,1,2023-01-01,,,False,2019-01-28,2023-01-01,2999-12-31
3145596,2,2023-01-01,,,False,2018-08-08,2023-01-01,2999-12-31
5294378,4,2023-01-01,,,False,2018-08-07,2023-01-01,2999-12-31
3429257,2,2023-01-01,,,False,2018-08-07,2023-01-01,2999-12-31
4935678,3,2023-01-01,,,False,2018-04-14,2023-01-01,2999-12-31
5323310,4,2023-01-01,,,False,2018-12-26,2023-01-01,2999-12-31
6302873,5,2023-01-01,,,False,2018-04-18,2023-01-01,2999-12-31
8046676,8,2023-01-01,,,False,2018-12-07,2023-01-01,2999-12-31
3191833,2,2023-01-01,,,False,2018-09-03,2023-01-01,2999-12-31
6062153,5,2023-01-01,,,False,2018-04-03,2023-01-01,2999-12-31
8478103,8,2023-01-01,,,False,2019-02-17,2023-01-01,2999-12-31
5561989,4,2023-01-01,,,False,2018-09-26,2023-01-01,2999-12-31
2760441,1,2023-01-01,,,False,2018-12-14,2023-01-01,2999-12-31
8620093,8,2023-01-01,,,False,2018-02-16,2023-01-01,2999-12-31
4967186,3,2023-01-01,,,False,2018-06-28,2023-01-01,2999-12-31
6382482,5,2023-01-01,,,False,2018-03-17,2023-01-01,2999-12-31
4952957,3,2023-01-01,,,False,2018-11-18,2023-01-01,2999-12-31
8740502,8,2023-01-01,,,False,2019-03-25,2023-01-01,2999-12-31
7792165,7,2023-01-01,,,False,2018-09-29,2023-01-01,2999-12-31
3137849,2,2023-01-01,,,False,2019-02-14,2023-01-01,2999-12-31
8555097,8,2023-01-01,,,False,2019-03-14,2023-01-01,2999-12-31
8039597,8,2023-01-01,,,False,2020-01-05,2023-01-01,2999-12-31
2519595,1,2023-01-01,,,False,2019-12-01,2023-01-01,2999-12-31
7476491,7,2023-01-01,,,False,2018-09-10,2023-01-01,2999-12-31
5202931,4,2023-01-01,,,False,2019-07-11,2023-01-01,2999-12-31
5491640,4,2023-01-01,,,False,2019-12-01,2023-01-01,2999-12-31
2277639,1,2023-01-01,,,False,2019-12-08,2023-01-01,2999-12-31
5780239,4,2023-01-01,,,False,2018-05-01,2023-01-01,2999-12-31
3995859,2,2023-01-01,,,False,2019-08-08,2023-01-01,2999-12-31
8294662,8,2023-01-01,,,False,2019-06-16,2023-01-01,2999-12-31
8254335,8,2023-01-01,,,False,2019-06-24,2023-01-01,2999-12-31
7253537,7,2023-01-01,,,False,2018-11-08,2023-01-01,2999-12-31
7806676,7,2023-01-01,,,False,2018-08-04,2023-01-01,2999-12-31
4556652,3,2023-01-01,,,False,2019-04-23,2023-01-01,2999-12-31
8157286,8,2023-01-01,,,False,2018-08-23,2023-01-01,2999-12-31
6913023,5,2023-01-01,,,False,2018-07-16,2023-01-01,2999-12-31
4799367,3,2023-01-01,,,False,2018-09-15,2023-01-01,2999-12-31
4411133,3,2023-01-01,,,False,2019-11-07,2023-01-01,2999-12-31
2561595,1,2023-01-01,,,False,2020-01-17,2023-01-01,2999-12-31
2503093,1,2023-01-01,,,False,2019-06-29,2023-01-01,2999-12-31
3888286,2,2023-01-01,,,False,2018-09-17,2023-01-01,2999-12-31
8528849,8,2023-01-01,,,False,2019-11-24,2023-01-01,2999-12-31
4422511,3,2023-01-01,,,False,2019-05-06,2023-01-01,2999-12-31
3665349,2,2023-01-01,,,False,2018-07-29,2023-01-01,2999-12-31
8421482,8,2023-01-01,,,False,2019-07-10,2023-01-01,2999-12-31
8307585,8,2023-01-01,,,False,2018-12-02,2023-01-01,2999-12-31
8596040,8,2023-01-01,,,False,2020-01-17,2023-01-01,2999-12-31
4029265,3,2023-01-01,,,False,2018-06-20,2023-01-01,2999-12-31
4412479,3,2023-01-01,,,False,2018-05-11,2023-01-01,2999-12-31
4866156,3,2023-01-01,,,False,2018-08-24,2023-01-01,2999-12-31
8325891,8,2023-01-01,,,False,2019-03-21,2023-01-01,2999-12-31
6434070,5,2023-01-01,,,False,2018-04-03,2023-01-01,2999-12-31
8065080,8,2023-01-01,,,False,2018-07-19,2023-01-01,2999-12-31
2323184,1,2023-01-01,,,False,2019-11-27,2023-01-01,2999-12-31
8871646,8,2023-01-01,,,False,2019-06-01,2023-01-01,2999-12-31
8886925,8,2023-01-01,,,False,2018-09-03,2023-01-01,2999-12-31
3655156,2,2023-01-01,,,False,2018-08-03,2023-01-01,2999-12-31
4716563,3,2023-01-01,,,False,2019-05-14,2023-01-01,2999-12-31
8659141,8,2023-01-01,,,False,2018-12-10,2023-01-01,2999-12-31
7185789,7,2023-01-01,,,False,2018-08-24,2023-01-01,2999-12-31
4973816,3,2023-01-01,,,False,2019-02-10,2023-01-01,2999-12-31
3821336,2,2023-01-01,,,False,2018-06-10,2023-01-01,2999-12-31
5359321,4,2023-01-01,,,False,2019-09-16,2023-01-01,2999-12-31
4078554,3,2023-01-01,,,False,2019-11-04,2023-01-01,2999-12-31
5906116,4,2023-01-01,,,False,2018-03-03,2023-01-01,2999-12-31
6635987,5,2023-01-01,,,False,2019-05-23,2023-01-01,2999-12-31
6527054,5,2023-01-01,,,False,2018-03-07,2023-01-01,2999-12-31
7226118,7,2023-01-01,,,False,2018-08-05,2023-01-01,2999-12-31
6790488,5,2023-01-01,,,False,2018-10-26,2023-01-01,2999-12-31
6170787,5,2023-01-01,,,False,2018-08-05,2023-01-01,2999-12-31
5983486,4,2023-01-01,,,False,2019-12-27,2023-01-01,2999-12-31
4658651,3,2023-01-01,,,False,2019-12-06,2023-01-01,2999-12-31
2232598,1,2023-01-01,,,False,2019-02-12,2023-01-01,2999-12-31
3107984,2,2023-01-01,,,False,2019-12-03,2023-01-01,2999-12-31
3030439,2,2023-01-01,,,False,2019-07-13,2023-01-01,2999-12-31
5383557,4,2023-01-01,,,False,2019-04-09,2023-01-01,2999-12-31
8136493,8,2023-01-01,,,False,2019-12-24,2023-01-01,2999-12-31
5042462,4,2023-01-01,,,False,2018-05-15,2023-01-01,2999-12-31
3499582,2,2023-01-01,,,False,2019-10-22,2023-01-01,2999-12-31
4200176,3,2023-01-01,,,False,2019-07-07,2023-01-01,2999-12-31
8647354,8,2023-01-01,,,False,2019-12-21,2023-01-01,2999-12-31
4573361,3,2023-01-01,,,False,2019-01-06,2023-01-01,2999-12-31
4101732,3,2023-01-01,,,False,2019-07-15,2023-01-01,2999-12-31
3480346,2,2023-01-01,,,False,2020-01-03,2023-01-01,2999-12-31
5760958,4,2023-01-01,,,False,2019-09-28,2023-01-01,2999-12-31
6741588,5,2023-01-01,,,False,2018-09-09,2023-01-01,2999-12-31
3689459,2,2023-01-01,,,False,2019-08-04,2023-01-01,2999-12-31
4482151,3,2023-01-01,,,False,2018-09-26,2023-01-01,2999-12-31
6208532,5,2023-01-01,,,False,2019-10-03,2023-01-01,2999-12-31
5228550,4,2023-01-01,,,False,2018-05-17,2023-01-01,2999-12-31
5828812,4,2023-01-01,,,False,2019-08-07,2023-01-01,2999-12-31
7390480,7,2023-01-01,,,False,2018-07-22,2023-01-01,2999-12-31
7397584,7,2023-01-01,,,False,2019-05-22,2023-01-01,2999-12-31
7710524,7,2023-01-01,,,False,2019-02-26,2023-01-01,2999-12-31
4066598,3,2023-01-01,,,False,2018-05-11,2023-01-01,2999-12-31
3330253,2,2023-01-01,,,False,2018-04-23,2023-01-01,2999-12-31
2936939,1,2023-01-01,,,False,2018-05-17,2023-01-01,2999-12-31
5416512,4,2023-01-01,,,False,2018-01-28,2023-01-01,2999-12-31
3443673,2,2023-01-01,,,False,2019-03-16,2023-01-01,2999-12-31
5660970,4,2023-01-01,,,False,2018-10-10,2023-01-01,2999-12-31
2942493,1,2023-01-01,,,False,2019-04-28,2023-01-01,2999-12-31
2542781,1,2023-01-01,,,False,2018-03-11,2023-01-01,2999-12-31
8513520,8,2023-01-01,,,False,2018-05-01,2023-01-01,2999-12-31
5425693,4,2023-01-01,,,False,2018-06-12,2023-01-01,2999-12-31
8126181,8,2023-01-01,,,False,2019-05-22,2023-01-01,2999-12-31
5403640,4,2023-01-01,,,False,2019-12-16,2023-01-01,2999-12-31
4072171,3,2023-01-01,,,False,2018-04-25,2023-01-01,2999-12-31
4696416,3,2023-01-01,,,False,2018-02-20,2023-01-01,2999-12-31
5207179,4,2023-01-01,,,False,2019-12-10,2023-01-01,2999-12-31
5306718,4,2023-01-01,,,False,2019-09-08,2023-01-01,2999-12-31
8278787,8,2023-01-01,,,False,2019-03-04,2023-01-01,2999-12-31
5347909,4,2023-01-01,,,False,2020-01-08,2023-01-01,2999-12-31
2008154,1,2023-01-01,,,False,2018-03-12,2023-01-01,2999-12-31
5476600,4,2023-01-01,,,False,2019-09-14,2023-01-01,2999-12-31
6326647,5,2023-01-01,,,False,2019-08-23,2023-01-01,2999-12-31
2042372,1,2023-01-01,,,False,2018-02-26,2023-01-01,2999-12-31
2372614,1,2023-01-01,,,False,2018-10-21,2023-01-01,2999-12-31
6643970,5,2023-01-01,,,False,2019-10-03,2023-01-01,2999-12-31
6967283,5,2023-01-01,,,False,2018-12-25,2023-01-01,2999-12-31
4886331,3,2023-01-01,,,False,2019-11-03,2023-01-01,2999-12-31
5811761,4,2023-01-01,,,False,2018-04-04,2023-01-01,2999-12-31
4060783,3,2023-01-01,,,False,2019-06-26,2023-01-01,2999-12-31
5646311,4,2023-01-01,,,False,2018-09-30,2023-01-01,2999-12-31
7187114,7,2023-01-01,,,False,2018-06-02,2023-01-01,2999-12-31
6689721,5,2023-01-01,,,False,2019-02-05,2023-01-01,2999-12-31
2570332,1,2023-01-01,,,False,2019-02-04,2023-01-01,2999-12-31
7728826,7,2023-01-01,,,False,2018-04-03,2023-01-01,2999-12-31
8832714,8,2023-01-01,,,False,2018-07-04,2023-01-01,2999-12-31
3807529,2,2023-01-01,,,False,2018-10-11,2023-01-01,2999-12-31
2715529,1,2023-01-01,,,False,2019-09-21,2023-01-01,2999-12-31
8911564,8,2023-01-01,,,False,2018-07-22,2023-01-01,2999-12-31
7685684,7,2023-01-01,,,False,2018-05-04,2023-01-01,2999-12-31
2653638,1,2023-01-01,,,False,2018-04-19,2023-01-01,2999-12-31
5483637,4,2023-01-01,,,False,2018-10-29,2023-01-01,2999-12-31
2788202,1,2023-01-01,,,False,2019-09-17,2023-01-01,2999-12-31
3110931,2,2023-01-01,,,False,2019-11-22,2023-01-01,2999-12-31
8118641,8,2023-01-01,,,False,2019-04-12,2023-01-01,2999-12-31
3179520,2,2023-01-01,,,False,2019-06-15,2023-01-01,2999-12-31
5269956,4,2023-01-01,,,False,2018-09-26,2023-01-01,2999-12-31
5460830,4,2023-01-01,,,False,2019-02-27,2023-01-01,2999-12-31
8332605,8,2023-01-01,,,False,2018-02-17,2023-01-01,2999-12-31
4159103,3,2023-01-01,,,False,2018-05-08,2023-01-01,2999-12-31
2276969,1,2023-01-01,,,False,2018-02-13,2023-01-01,2999-12-31
2822286,1,2023-01-01,,,False,2018-03-04,2023-01-01,2999-12-31
6511201,5,2023-01-01,,,False,2019-09-16,2023-01-01,2999-12-31
5450317,4,2023-01-01,,,False,2019-04-24,2023-01-01,2999-12-31
6428330,5,2023-01-01,,,False,2018-02-23,2023-01-01,2999-12-31
7650583,7,2023-01-01,,,False,2018-04-19,2023-01-01,2999-12-31
4353422,3,2023-01-01,,,False,2019-11-04,2023-01-01,2999-12-31
5013390,4,2023-01-01,,,False,2018-07-29,2023-01-01,2999-12-31
6562729,5,2023-01-01,,,False,2019-06-05,2023-01-01,2999-12-31
8419299,8,2023-01-01,,,False,2018-06-26,2023-01-01,2999-12-31
6553508,5,2023-01-01,,,False,2019-05-23,2023-01-01,2999-12-31
6756405,5,2023-01-01,,,False,2019-01-22,2023-01-01,2999-12-31
4794523,3,2023-01-01,,,False,2018-03-01,2023-01-01,2999-12-31
8854743,8,2023-01-01,,,False,2018-06-20,2023-01-01,2999-12-31
7343751,7,2023-01-01,,,False,2018-11-04,2023-01-01,2999-12-31
2277819,1,2023-01-01,,,False,2019-05-04,2023-01-01,2999-12-31
8545482,8,2023-01-01,,,False,2019-03-19,2023-01-01,2999-12-31
4750190,3,2023-01-01,,,False,2018-02-11,2023-01-01,2999-12-31
5709134,4,2023-01-01,,,False,2019-06-29,2023-01-01,2999-12-31
5187709,4,2023-01-01,,,False,2019-12-22,2023-01-01,2999-12-31
4765949,3,2023-01-01,,,False,2019-03-16,2023-01-01,2999-12-31
7493863,7,2023-01-01,,,False,2018-04-22,2023-01-01,2999-12-31
2589896,1,2023-01-01,,,False,2019-04-01,2023-01-01,2999-12-31
3780042,2,2023-01-01,,,False,2018-08-20,2023-01-01,2999-12-31
5656899,4,2023-01-01,,,False,2019-04-28,2023-01-01,2999-12-31
8455426,8,2023-01-01,,,False,2018-09-13,2023-01-01,2999-12-31
8850574,8,2023-01-01,,,False,2018-06-27,2023-01-01,2999-12-31
5179659,4,2023-01-01,,,False,2018-08-03,2023-01-01,2999-12-31
7491272,7,2023-01-01,,,False,2019-07-21,2023-01-01,2999-12-31
8681211,8,2023-01-01,,,False,2018-04-15,2023-01-01,2999-12-31
7480455,7,2023-01-01,,,False,2019-07-09,2023-01-01,2999-12-31
4961066,3,2023-01-01,,,False,2018-12-07,2023-01-01,2999-12-31
5950878,4,2023-01-01,,,False,2018-09-18,2023-01-01,2999-12-31
7818518,7,2023-01-01,,,False,2019-09-11,2023-01-01,2999-12-31
5501780,4,2023-01-01,,,False,2018-05-29,2023-01-01,2999-12-31
7595528,7,2023-01-01,,,False,2019-07-02,2023-01-01,2999-12-31
6835720,5,2023-01-01,,,False,2019-03-17,2023-01-01,2999-12-31
5990543,4,2023-01-01,,,False,2018-03-28,2023-01-01,2999-12-31
4627924,3,2023-01-01,,,False,2019-11-18,2023-01-01,2999-12-31
5582664,4,2023-01-01,,,False,2018-05-06,2023-01-01,2999-12-31
2618199,1,2023-01-01,,,False,2019-12-19,2023-01-01,2999-12-31
8874257,8,2023-01-01,,,False,2019-02-23,2023-01-01,2999-12-31
6490592,5,2023-08-11,,,False,2018-09-17,2023-08-11,2999-12-31
4189029,3,2023-03-15,,,False,2018-05-13,2023-03-15,2999-12-31
7700939,7,2023-03-15,,,False,2018-09-05,2023-03-15,2999-12-31
2604789,1,2023-03-15,,,False,2018-12-07,2023-03-15,2999-12-31
7705796,7,2023-03-15,,,False,2018-07-20,2023-03-15,2999-12-31
3328589,2,2023-03-15,,,False,2018-09-03,2023-03-15,2999-12-31
2325975,1,2023-03-15,,,False,2020-02-14,2023-03-15,2999-12-31
4887813,3,2023-03-15,,,False,2019-11-28,2023-03-15,2999-12-31
5381242,4,2023-03-15,,,False,2018-05-18,2023-03-15,2999-12-31
3319860,2,2023-03-15,,,False,2019-02-04,2023-03-15,2999-12-31
7779297,7,2023-03-15,,,False,2018-06-17,2023-03-15,2999-12-31
4795400,3,2023-03-15,,,False,2018-04-22,2023-03-15,2999-12-31
5498718,4,2023-03-15,,,False,2019-01-02,2023-03-15,2999-12-31
6720823,5,2023-03-15,,,False,2018-09-05,2023-03-15,2999-12-31
4907724,3,2023-03-15,,,False,2018-12-18,2023-03-15,2999-12-31
8352937,8,2023-03-15,,,False,2018-09-24,2023-03-15,2999-12-31
7235115,7,2023-03-15,,,False,2018-07-28,2023-03-15,2999-12-31
5107221,4,2023-03-15,,,False,2018-08-11,2023-03-15,2999-12-31
3185626,2,2023-03-15,,,False,2019-02-03,2023-03-15,2999-12-31
7454915,7,2023-03-15,,,False,2020-03-13,2023-03-15,2999-12-31
2899562,1,2023-03-15,,,False,2020-02-10,2023-03-15,2999-12-31
7850678,7,2023-03-15,,,False,2019-04-14,2023-03-15,2999-12-31
2949276,1,2023-03-15,,,False,2019-01-05,2023-03-15,2999-12-31
7598809,7,2023-03-15,,,False,2019-01-09,2023-03-15,2999-12-31
6952206,5,2023-03-15,,,False,2018-09-12,2023-03-15,2999-12-31
5528950,4,2023-03-15,,,False,2019-07-20,2023-03-15,2999-12-31
6103823,5,2023-03-15,,,False,2018-05-10,2023-03-15,2999-12-31
4623563,3,2023-03-15,,,False,2020-02-01,2023-03-15,2999-12-31
5710539,4,2023-03-15,,,False,2019-05-10,2023-03-15,2999-12-31
5477944,4,2023-03-15,,,False,2018-08-06,2023-03-15,2999-12-31
6478485,5,2023-03-15,,,False,2019-12-04,2023-03-15,2999-12-31
4799620,3,2023-03-15,,,False,2018-12-28,2023-03-15,2999-12-31
4307587,3,2023-03-15,,,False,2018-05-29,2023-03-15,2999-12-31
5301572,4,2023-03-15,,,False,2019-08-17,2023-03-15,2999-12-31
3763255,2,2023-03-15,,,False,2018-05-01,2023-03-15,2999-12-31
2970046,1,2023-03-15,,,False,2018-07-20,2023-03-15,2999-12-31
2032100,1,2023-03-15,,,False,2019-06-12,2023-03-15,2999-12-31
2460060,1,2023-03-15,,,False,2019-01-16,2023-03-15,2999-12-31
6857902,5,2023-03-15,,,False,2019-03-28,2023-03-15,2999-12-31
3781134,2,2023-03-15,,,False,2019-01-06,2023-03-15,2999-12-31
5857046,4,2023-03-15,,,False,2019-09-16,2023-03-15,2999-12-31
2597563,1,2023-03-15,,,False,2019-08-06,2023-03-15,2999-12-31
3365094,2,2023-03-15,,,False,2020-01-26,2023-03-15,2999-12-31
2528856,1,2023-03-15,,,False,2018-05-25,2023-03-15,2999-12-31
4718056,3,2023-03-15,,,False,2018-12-16,2023-03-15,2999-12-31
2360750,1,2023-03-15,,,False,2018-04-28,2023-03-15,2999-12-31
6167923,5,2023-03-15,,,False,2018-04-21,2023-03-15,2999-12-31
4906035,3,2023-03-15,,,False,2020-02-25,2023-03-15,2999-12-31
6548947,5,2023-03-15,,,False,2018-05-02,2023-03-15,2999-12-31
7983251,7,2023-03-15,,,False,2019-05-20,2023-03-15,2999-12-31
3999939,2,2023-03-15,,,False,2018-12-26,2023-03-15,2999-12-31
2425064,1,2023-03-15,,,False,2019-04-14,2023-03-15,2999-12-31
4530445,3,2023-03-15,,,False,2019-04-08,2023-03-15,2999-12-31
7877558,7,2023-03-15,,,False,2018-11-01,2023-03-15,2999-12-31
5414724,4,2023-03-15,,,False,2018-04-25,2023-03-15,2999-12-31
7173182,7,2023-03-15,,,False,2019-09-01,2023-03-15,2999-12-31
2495054,1,2023-03-15,,,False,2018-07-19,2023-03-15,2999-12-31
2898845,1,2023-03-15,,,False,2018-12-13,2023-03-15,2999-12-31
5939934,4,2023-03-15,,,False,2019-04-12,2023-03-15,2999-12-31
4863143,3,2023-03-15,,,False,2018-06-24,2023-03-15,2999-12-31
2208228,1,2023-03-15,,,False,2018-06-17,2023-03-15,2999-12-31
3960643,2,2023-03-15,,,False,2019-09-24,2023-03-15,2999-12-31
7772855,7,2023-03-15,,,False,2020-02-24,2023-03-15,2999-12-31
8607069,8,2023-03-15,,,False,2019-01-14,2023-03-15,2999-12-31
5426189,4,2023-03-15,,,False,2019-02-25,2023-03-15,2999-12-31
7926988,7,2023-03-15,,,False,2020-01-13,2023-03-15,2999-12-31
4350302,3,2023-03-15,,,False,2019-08-04,2023-03-15,2999-12-31
8464515,8,2023-03-15,,,False,2018-09-15,2023-03-15,2999-12-31
4343819,3,2023-03-15,,,False,2018-06-01,2023-03-15,2999-12-31
7386044,7,2023-03-15,,,False,2018-07-24,2023-03-15,2999-12-31
8975110,8,2023-03-15,,,False,2019-08-09,2023-03-15,2999-12-31
2181034,1,2023-03-15,,,False,2019-04-02,2023-03-15,2999-12-31
3001128,2,2023-03-15,,,False,2019-07-10,2023-03-15,2999-12-31
5011245,4,2023-03-15,,,False,2020-03-05,2023-03-15,2999-12-31
5538851,4,2023-03-15,,,False,2018-06-12,2023-03-15,2999-12-31
6314188,5,2023-03-15,,,False,2018-07-07,2023-03-15,2999-12-31
8919876,8,2023-03-15,,,False,2019-01-14,2023-03-15,2999-12-31
3779183,2,2023-03-15,,,False,2018-06-21,2023-03-15,2999-12-31
5897055,4,2023-03-15,,,False,2019-10-18,2023-03-15,2999-12-31
7348036,7,2023-03-15,,,False,2019-03-19,2023-03-15,2999-12-31
8303594,8,2023-03-15,,,False,2019-10-01,2023-03-15,2999-12-31
4467343,3,2023-03-15,,,False,2019-05-21,2023-03-15,2999-12-31
2133494,1,2023-03-15,,,False,2018-11-26,2023-03-15,2999-12-31
3307314,2,2023-03-15,,,False,2018-07-23,2023-03-15,2999-12-31
4971363,3,2023-03-15,,,False,2018-07-12,2023-03-15,2999-12-31
6867602,5,2023-03-15,,,False,2018-09-04,2023-03-15,2999-12-31
5675440,4,2023-03-15,,,False,2018-06-02,2023-03-15,2999-12-31
7742549,7,2023-03-15,,,False,2019-05-28,2023-03-15,2999-12-31
6755733,5,2023-03-15,,,False,2019-07-14,2023-03-15,2999-12-31
3105867,2,2023-03-15,,,False,2019-05-16,2023-03-15,2999-12-31
4073405,3,2023-03-15,,,False,2019-08-29,2023-03-15,2999-12-31
4473387,3,2023-03-15,,,False,2018-07-29,2023-03-15,2999-12-31
6499432,5,2023-03-15,,,False,2019-08-20,2023-03-15,2999-12-31
7985837,7,2023-03-15,,,False,2019-02-03,2023-03-15,2999-12-31
7684951,7,2023-03-15,,,False,2019-02-24,2023-03-15,2999-12-31
3670639,2,2023-03-15,,,False,2019-09-23,2023-03-15,2999-12-31
7482423,7,2023-03-15,,,False,2019-05-10,2023-03-15,2999-12-31
4217099,3,2023-03-15,,,False,2018-08-05,2023-03-15,2999-12-31
3312528,2,2023-03-15,,,False,2018-08-27,2023-03-15,2999-12-31
4038280,3,2023-03-15,,,False,2020-01-08,2023-03-15,2999-12-31
3182790,2,2023-03-15,,,False,2019-10-08,2023-03-15,2999-12-31
3094602,2,2023-03-15,,,False,2020-02-13,2023-03-15,2999-12-31
2010993,1,2023-03-15,,,False,2019-12-08,2023-03-15,2999-12-31
8158707,8,2023-03-15,,,False,2019-12-30,2023-03-15,2999-12-31
4294388,3,2023-03-15,,,False,2018-07-19,2023-03-15,2999-12-31
7638730,7,2023-03-15,,,False,2020-02-22,2023-03-15,2999-12-31
2654739,1,2023-03-15,,,False,2019-04-05,2023-03-15,2999-12-31
5104727,4,2023-03-15,,,False,2019-02-18,2023-03-15,2999-12-31
4056837,3,2023-03-15,,,False,2018-09-30,2023-03-15,2999-12-31
5922413,4,2023-03-15,,,False,2019-06-04,2023-03-15,2999-12-31
2307491,1,2023-03-15,,,False,2019-05-29,2023-03-15,2999-12-31
8204788,8,2023-03-15,,,False,2018-11-10,2023-03-15,2999-12-31
8948600,8,2023-03-15,,,False,2018-07-02,2023-03-15,2999-12-31
2825864,1,2023-03-15,,,False,2019-01-27,2023-03-15,2999-12-31
7449478,7,2023-03-15,,,False,2019-08-22,2023-03-15,2999-12-31
6995299,5,2023-03-15,,,False,2019-08-22,2023-03-15,2999-12-31
6272578,5,2023-03-15,,,False,2019-06-15,2023-03-15,2999-12-31
8881873,8,2023-03-15,,,False,2019-10-14,2023-03-15,2999-12-31
4765650,3,2023-03-15,,,False,2019-11-19,2023-03-15,2999-12-31
6075876,5,2023-03-15,,,False,2019-12-31,2023-03-15,2999-12-31
8973686,8,2023-03-15,,,False,2019-11-09,2023-03-15,2999-12-31
7123883,7,2023-03-15,,,False,2019-07-15,2023-03-15,2999-12-31
4463105,3,2023-03-15,,,False,2019-03-14,2023-03-15,2999-12-31
6344179,5,2023-03-15,,,False,2018-10-07,2023-03-15,2999-12-31
2126195,1,2023-03-15,,,False,2019-12-05,2023-03-15,2999-12-31
7192654,7,2023-03-15,,,False,2019-05-21,2023-03-15,2999-12-31
6352043,5,2023-03-15,,,False,2019-04-28,2023-03-15,2999-12-31
4380427,3,2023-03-15,,,False,2019-05-09,2023-03-15,2999-12-31
6439735,5,2023-03-15,,,False,2020-02-09,2023-03-15,2999-12-31
6761141,5,2023-03-15,,,False,2019-01-29,2023-03-15,2999-12-31
3825408,2,2023-03-15,,,False,2019-08-16,2023-03-15,2999-12-31
7610838,7,2023-03-15,,,False,2019-06-13,2023-03-15,2999-12-31
4964384,3,2023-03-15,,,False,2020-03-02,2023-03-15,2999-12-31
8785284,8,2023-03-15,,,False,2019-02-07,2023-03-15,2999-12-31
7433919,7,2023-03-15,,,False,2020-02-09,2023-03-15,2999-12-31
7377269,7,2023-03-15,,,False,2018-08-11,2023-03-15,2999-12-31
4488114,3,2023-03-15,,,False,2018-10-05,2023-03-15,2999-12-31
8206775,8,2023-03-15,,,False,2020-01-08,2023-03-15,2999-12-31
5934016,4,2023-03-15,,,False,2019-10-05,2023-03-15,2999-12-31
5660123,4,2023-03-15,,,False,2018-10-26,2023-03-15,2999-12-31
5632779,4,2023-03-15,,,False,2020-02-13,2023-03-15,2999-12-31
7039908,7,2023-03-15,,,False,2018-04-19,2023-03-15,2999-12-31
5915166,4,2023-03-15,,,False,2018-07-22,2023-03-15,2999-12-31
2770839,1,2023-03-15,,,False,2019-10-07,2023-03-15,2999-12-31
5685001,4,2023-03-15,,,False,2018-11-28,2023-03-15,2999-12-31
8416196,8,2023-03-15,,,False,2020-02-22,2023-03-15,2999-12-31
5935667,4,2023-03-15,,,False,2020-02-13,2023-03-15,2999-12-31
4836026,3,2023-03-15,,,False,2018-05-07,2023-03-15,2999-12-31
4171415,3,2023-03-15,,,False,2020-01-06,2023-03-15,2999-12-31
5577152,4,2023-03-15,,,False,2019-01-11,2023-03-15,2999-12-31
3928555,2,2023-03-15,,,False,2018-10-23,2023-03-15,2999-12-31
7513280,7,2023-03-15,,,False,2020-03-24,2023-03-15,2999-12-31
5579673,4,2023-03-15,,,False,2018-12-26,2023-03-15,2999-12-31
2301670,1,2023-03-15,,,False,2019-03-03,2023-03-15,2999-12-31
4890788,3,2023-03-15,,,False,2019-02-19,2023-03-15,2999-12-31
3423568,2,2023-03-15,,,False,2018-09-03,2023-03-15,2999-12-31
5438969,4,2023-03-15,,,False,2019-03-20,2023-03-15,2999-12-31
8566851,8,2023-03-15,,,False,2019-11-01,2023-03-15,2999-12-31
6461283,5,2023-03-15,,,False,2018-11-11,2023-03-15,2999-12-31
2271935,1,2023-03-15,,,False,2019-03-26,2023-03-15,2999-12-31
4681398,3,2023-03-15,,,False,2018-10-16,2023-03-15,2999-12-31
8090680,8,2023-03-15,,,False,2019-05-31,2023-03-15,2999-12-31
8508239,8,2023-03-15,,,False,2019-09-14,2023-03-15,2999-12-31
7224406,7,2023-03-15,,,False,2019-12-25,2023-03-15,2999-12-31
8589395,8,2023-03-15,,,False,2018-06-10,2023-03-15,2999-12-31
2979463,1,2023-03-15,,,False,2019-08-19,2023-03-15,2999-12-31
4665913,3,2023-03-15,,,False,2019-11-13,2023-03-15,2999-12-31
3579958,2,2023-03-15,,,False,2019-11-05,2023-03-15,2999-12-31
3452845,2,2023-03-15,,,False,2019-04-26,2023-03-15,2999-12-31
