deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
5166124,341-304-279-706-747,Кредит наличными со страховкой,3014452.0,151752,3661758,586883,2020-01-17,104,1148177,2,2023-01-01,2999-12-31
4864883,479-727-909-186-485,Ипотека,1135186.0,213497,3627026,665047,2020-01-17,16,1408150,1,2023-01-01,2999-12-31
3352096,285-961-622-836-272,Кредит наличными,1981375.0,313050,3258347,886976,2021-07-10,118,1825534,6,2023-01-01,2999-12-31
3293914,663-139-552-452-427,Кредит наличными,3367234.0,151316,3372063,881772,2021-01-11,67,1727768,6,2023-01-01,2999-12-31
2385017,472-987-848-186-307,Кредит наличными,4956831.0,119655,3219434,863518,2020-01-17,10,1237712,3,2023-01-01,2999-12-31
7171012,587-106-322-717-415,Автокредит,915700.0,173298,3200889,678008,2021-01-11,29,1502462,5,2023-01-01,2999-12-31
4634977,161-170-584-491-905,Ипотека,513199.0,244903,3184779,914918,2021-01-11,59,1788579,1,2023-01-01,2999-12-31
7733131,946-802-130-544-350,Кредит наличными со страховкой,793965.0,235090,3848198,836771,2021-07-10,115,1576846,5,2023-01-01,2999-12-31
3564855,655-307-464-526-409,Кредит наличными со страховкой,2165603.0,411578,3911858,886034,2020-01-17,21,1048402,6,2023-01-01,2999-12-31
3131575,786-114-756-298-361,Кредит наличными,2909982.0,245652,3647458,923921,2021-07-10,24,1342803,6,2023-01-01,2999-12-31
5230626,466-424-887-326-260,Автокредит,1168800.0,126169,3909009,711221,2020-07-15,112,1286859,2,2023-01-01,2999-12-31
6845309,198-225-165-916-191,Кредит наличными,1735088.0,412598,3451885,929388,2020-01-17,23,1676540,8,2023-01-01,2999-12-31
7085064,141-710-252-390-168,Ипотека,2652009.0,289950,3228524,928513,2021-07-10,67,1115189,5,2023-01-01,2999-12-31
8454690,399-503-447-434-877,Кредит наличными со страховкой,686028.0,460495,3636648,824994,2020-07-15,36,1743448,4,2023-01-01,2999-12-31
7297770,330-335-564-639-102,Кредит наличными со страховкой,4308347.0,427165,3332821,532547,2022-01-06,74,1732486,5,2023-01-01,2999-12-31
7568554,851-668-922-943-250,Кредит наличными,4182832.0,129313,3245710,720297,2020-01-17,74,1289253,5,2023-01-01,2999-12-31
8231074,339-640-389-601-892,Кредит наличными со страховкой,5570309.0,329483,3349777,927937,2022-01-06,67,1740323,4,2023-01-01,2999-12-31
4049756,155-192-722-757-517,Кредит наличными,887601.0,347171,3880501,780917,2021-01-11,64,1923607,1,2023-01-01,2999-12-31
7793250,777-807-835-709-656,Ипотека,1160120.0,346598,3803309,587629,2020-07-15,17,1168135,5,2023-01-01,2999-12-31
3639840,319-943-701-477-594,Автокредит,1211770.0,176969,3222743,937348,2020-07-15,10,1919604,6,2023-01-01,2999-12-31
4136767,276-795-416-545-616,Автокредит,4378668.0,222895,3449063,517449,2021-07-10,62,1353033,1,2023-01-01,2999-12-31
6857590,318-677-971-580-648,Кредит наличными,3663731.0,231110,3037782,986033,2020-01-17,85,1359456,8,2023-01-01,2999-12-31
2604915,581-582-562-167-602,Ипотека,5186955.0,231314,3729744,975119,2020-01-17,25,1740565,3,2023-01-01,2999-12-31
5991510,511-782-789-276-232,Кредит наличными,4817178.0,264402,3740126,510105,2021-07-10,37,1920677,2,2023-01-01,2999-12-31
2289181,338-555-806-362-356,Ипотека,3584191.0,487216,3705750,895383,2020-07-15,64,1167775,3,2023-01-01,2999-12-31
7466218,278-750-804-594-944,Автокредит,1359161.0,379978,3194577,863188,2022-01-06,106,1481655,5,2023-01-01,2999-12-31
7070591,110-517-718-702-702,Ипотека,3133997.0,138781,3118627,763985,2021-07-10,65,1831818,5,2023-01-01,2999-12-31
6245185,636-280-856-506-434,Автокредит,1785360.0,157369,3065574,987570,2020-01-17,113,1001831,8,2023-01-01,2999-12-31
5130296,790-955-889-234-507,Ипотека,5149755.0,263053,3380489,807935,2020-07-15,20,1026353,2,2023-01-01,2999-12-31
8734821,941-684-840-562-510,Ипотека,2529641.0,211100,3777590,939072,2020-07-15,47,1164351,4,2023-01-01,2999-12-31
3038381,756-904-259-998-983,Кредит наличными со страховкой,5107426.0,489002,3510386,702142,2021-07-10,24,1359245,6,2023-01-01,2999-12-31
4680143,973-198-988-398-541,Автокредит,1992113.0,438385,3196170,817287,2022-01-06,41,1515860,1,2023-01-01,2999-12-31
6123397,748-642-263-514-216,Кредит наличными,1531842.0,284724,3216881,773269,2022-01-06,23,1730607,8,2023-01-01,2999-12-31
6946494,538-508-322-909-669,Кредит наличными со страховкой,836866.0,362057,3286382,736604,2021-01-11,43,1962616,8,2023-01-01,2999-12-31
7319945,933-602-861-137-680,Кредит наличными,2486453.0,285939,3034961,736671,2020-07-15,118,1152824,5,2023-01-01,2999-12-31
4995845,448-307-865-787-251,Кредит наличными,3580116.0,127467,3652157,673464,2021-01-11,84,1083932,1,2023-01-01,2999-12-31
7085377,366-801-869-488-993,Кредит наличными со страховкой,2495284.0,210080,3094701,667710,2022-01-06,49,1510215,5,2023-01-01,2999-12-31
6203729,225-526-714-454-467,Кредит наличными со страховкой,2732999.0,181546,3485741,574553,2022-01-06,108,1975895,8,2023-01-01,2999-12-31
2281906,580-583-214-947-485,Кредит наличными со страховкой,4354807.0,493475,3030539,536099,2022-01-06,48,1035882,3,2023-01-01,2999-12-31
4077360,875-822-898-271-492,Кредит наличными со страховкой,3719105.0,395290,3253823,997183,2020-01-17,104,1722008,1,2023-01-01,2999-12-31
8317432,957-703-989-101-161,Кредит наличными,3334291.0,192011,3204638,790520,2020-01-17,70,1352111,4,2023-01-01,2999-12-31
8493196,156-193-766-187-233,Ипотека,2038848.0,251184,3583032,529189,2020-01-17,70,1156613,4,2023-01-01,2999-12-31
7616964,910-310-457-736-266,Автокредит,4394303.0,236746,3759243,902945,2020-07-15,74,1509597,5,2023-01-01,2999-12-31
3200519,170-224-682-496-328,Кредит наличными со страховкой,963495.0,253297,3765271,875412,2021-01-11,11,1192919,6,2023-01-01,2999-12-31
8467085,199-788-445-568-560,Кредит наличными со страховкой,4347079.0,272760,3750213,512524,2020-01-17,72,1548545,4,2023-01-01,2999-12-31
6725587,302-688-567-527-495,Кредит наличными,3879491.0,156200,3609111,744709,2021-01-11,56,1375914,8,2023-01-01,2999-12-31
3213468,195-658-626-985-904,Автокредит,710177.0,196554,3545518,589511,2021-01-11,49,1985097,6,2023-01-01,2999-12-31
3904365,143-846-432-113-317,Кредит наличными со страховкой,5440108.0,350084,3663655,955993,2022-01-06,76,1903331,6,2023-01-01,2999-12-31
4132727,502-510-801-826-955,Кредит наличными,5219851.0,162301,3780973,574057,2022-01-06,88,1962398,1,2023-01-01,2999-12-31
7030391,906-310-752-890-710,Автокредит,5626316.0,228939,3967586,531048,2020-01-17,11,1066406,5,2023-01-01,2999-12-31
4070014,985-171-942-971-284,Автокредит,4033731.0,435456,3664967,681777,2020-01-17,39,1533338,1,2023-01-01,2999-12-31
7120600,637-486-109-445-606,Кредит наличными со страховкой,5204779.0,413906,3244915,965600,2020-07-15,63,1061576,5,2023-01-01,2999-12-31
8252134,959-247-299-554-621,Ипотека,5346636.0,433443,3740044,804863,2020-01-17,124,1688026,4,2023-01-01,2999-12-31
5544405,368-317-375-385-565,Ипотека,2163584.0,208086,3687637,955093,2020-07-15,91,1292303,2,2023-01-01,2999-12-31
3955146,908-308-952-267-927,Автокредит,2485747.0,184355,3493975,846402,2021-01-11,35,1207834,6,2023-01-01,2999-12-31
7896654,826-617-757-640-640,Кредит наличными со страховкой,1621040.0,497217,3642625,974695,2020-07-15,122,1490283,5,2023-01-01,2999-12-31
4525834,519-230-540-266-870,Кредит наличными,4621086.0,126356,3268889,996213,2021-01-11,24,1462489,1,2023-01-01,2999-12-31
5221330,447-153-702-630-324,Кредит наличными со страховкой,1972235.0,148612,3099113,768682,2020-07-15,79,1662210,2,2023-01-01,2999-12-31
7267133,817-486-803-632-619,Автокредит,587973.0,405226,3122820,803384,2022-01-06,40,1500307,5,2023-01-01,2999-12-31
3413027,302-777-996-235-318,Ипотека,835662.0,241478,3042832,976036,2020-07-15,73,1716338,6,2023-01-01,2999-12-31
7895193,913-207-320-670-286,Автокредит,5414741.0,208726,3590018,931616,2021-07-10,36,1307002,5,2023-01-01,2999-12-31
7339761,944-798-104-167-545,Автокредит,3451606.0,203551,3020520,756206,2022-01-06,41,1747783,5,2023-01-01,2999-12-31
3638503,879-377-739-264-812,Кредит наличными со страховкой,3582332.0,229259,3372783,663776,2020-01-17,39,1634862,6,2023-01-01,2999-12-31
3624290,274-743-896-363-721,Автокредит,5118168.0,439488,3618297,881708,2020-07-15,45,1939506,6,2023-01-01,2999-12-31
7034075,224-134-418-632-477,Автокредит,2137927.0,276236,3104799,560730,2021-01-11,73,1038027,5,2023-01-01,2999-12-31
8348415,117-293-147-720-872,Кредит наличными,741862.0,167001,3566100,858140,2020-07-15,114,1278964,4,2023-01-01,2999-12-31
4243699,993-442-406-754-703,Автокредит,456903.0,487148,3337002,668609,2020-07-15,110,1296799,1,2023-01-01,2999-12-31
3814469,623-873-629-606-140,Кредит наличными со страховкой,1912477.0,101311,3396429,829040,2020-07-15,53,1363245,6,2023-01-01,2999-12-31
4408997,389-978-337-250-550,Кредит наличными,1425487.0,322695,3445575,875202,2022-01-06,71,1399033,1,2023-01-01,2999-12-31
5197283,337-519-332-682-651,Кредит наличными,3775169.0,105368,3274823,716993,2021-07-10,67,1899360,2,2023-01-01,2999-12-31
4933166,593-106-181-341-874,Кредит наличными,5683756.0,137620,3462659,678018,2021-01-11,101,1861765,1,2023-01-01,2999-12-31
6802983,920-510-497-737-420,Кредит наличными,900457.0,286435,3007219,541600,2021-07-10,28,1666533,8,2023-01-01,2999-12-31
7922026,955-283-452-106-925,Кредит наличными со страховкой,5092012.0,254895,3214495,887703,2021-01-11,80,1156376,5,2023-01-01,2999-12-31
7130388,811-544-769-541-434,Автокредит,4796241.0,490272,3995617,672962,2021-07-10,65,1338963,5,2023-01-01,2999-12-31
4220754,361-662-963-800-636,Кредит наличными,5139716.0,131011,3549026,576075,2020-07-15,113,1212365,1,2023-01-01,2999-12-31
4994533,837-416-373-597-888,Кредит наличными,2635337.0,320455,3292767,563969,2020-01-17,81,1760134,1,2023-01-01,2999-12-31
3921495,917-432-315-567-574,Кредит наличными со страховкой,2265428.0,297397,3590656,600043,2021-01-11,94,1201263,6,2023-01-01,2999-12-31
6853638,142-853-186-678-548,Автокредит,5627205.0,267653,3971642,546455,2020-07-15,81,1079499,8,2023-01-01,2999-12-31
4407252,287-932-430-435-540,Автокредит,4819433.0,297024,3189614,921805,2021-07-10,10,1353535,1,2023-01-01,2999-12-31
2599172,902-768-919-897-929,Кредит наличными,5233865.0,446940,3587338,868962,2022-01-06,29,1180466,3,2023-01-01,2999-12-31
2296195,991-245-199-522-899,Кредит наличными,4849355.0,419340,3426748,869999,2022-01-06,28,1350314,3,2023-01-01,2999-12-31
8457379,152-527-896-840-272,Кредит наличными со страховкой,867071.0,351376,3539253,554324,2021-01-11,28,1617653,4,2023-01-01,2999-12-31
5947253,632-478-238-353-344,Автокредит,4024177.0,313243,3430212,508089,2022-01-06,25,1249581,2,2023-01-01,2999-12-31
6756399,883-381-882-766-844,Кредит наличными со страховкой,3385329.0,453419,3951033,740211,2022-01-06,10,1481537,8,2023-01-01,2999-12-31
8379462,662-398-529-476-105,Кредит наличными,2002260.0,312705,3378527,768646,2021-01-11,44,1774274,4,2023-01-01,2999-12-31
7995669,363-395-370-566-900,Кредит наличными,3317796.0,119104,3902559,580755,2020-01-17,108,1306973,5,2023-01-01,2999-12-31
6782947,598-777-472-125-199,Кредит наличными,5231680.0,367380,3102638,789331,2021-07-10,70,1192127,8,2023-01-01,2999-12-31
7560956,258-627-800-603-859,Автокредит,3759923.0,228678,3916393,980252,2021-07-10,120,1974593,5,2023-01-01,2999-12-31
8523422,495-146-476-820-811,Ипотека,2268597.0,272293,3646446,551836,2021-01-11,79,1530837,4,2023-01-01,2999-12-31
2494948,113-178-321-934-100,Кредит наличными со страховкой,674903.0,195006,3227869,925134,2021-01-11,23,1948225,3,2023-01-01,2999-12-31
6663355,512-696-247-387-177,Автокредит,4906380.0,285217,3086092,803526,2020-07-15,115,1047634,8,2023-01-01,2999-12-31
6424143,129-153-674-903-533,Автокредит,1570857.0,160909,3399494,967953,2020-07-15,16,1622575,8,2023-01-01,2999-12-31
2003586,229-959-305-763-949,Кредит наличными со страховкой,1108980.0,282201,3017413,855338,2020-07-15,75,1333166,3,2023-01-01,2999-12-31
4894721,436-510-474-601-422,Кредит наличными,4991271.0,487557,3072385,879205,2020-07-15,44,1110774,1,2023-01-01,2999-12-31
6377484,471-266-765-562-880,Ипотека,4798576.0,423081,3767196,621309,2020-01-17,50,1929425,8,2023-01-01,2999-12-31
3111945,724-132-868-434-349,Кредит наличными со страховкой,1983742.0,418970,3809284,553399,2020-01-17,86,1629004,6,2023-01-01,2999-12-31
3949776,948-605-953-207-227,Автокредит,1715325.0,148791,3961983,925961,2021-07-10,114,1215255,6,2023-01-01,2999-12-31
3825025,287-884-868-567-672,Ипотека,3885266.0,175266,3771519,679495,2022-01-06,12,1936534,6,2023-01-01,2999-12-31
4105475,712-754-319-300-632,Кредит наличными,1059556.0,223044,3108102,764862,2020-07-15,21,1720107,1,2023-01-01,2999-12-31
5070797,195-575-870-253-308,Кредит наличными со страховкой,3922465.0,344310,3157154,666813,2020-07-15,12,1248856,2,2023-01-01,2999-12-31
6704883,764-167-870-760-462,Автокредит,2552121.0,338469,3244568,921955,2022-01-06,92,1122193,8,2023-01-01,2999-12-31
7283309,728-482-256-164-753,Ипотека,5146541.0,311596,3049794,790326,2020-07-15,114,1330232,5,2023-01-01,2999-12-31
3139491,425-200-294-540-620,Кредит наличными,688569.0,442005,3126800,784276,2021-07-10,85,1851454,6,2023-01-01,2999-12-31
6686807,616-613-341-417-552,Кредит наличными со страховкой,5317312.0,351566,3634278,674704,2020-07-15,104,1221690,8,2023-01-01,2999-12-31
4180300,314-559-635-228-928,Ипотека,686528.0,211509,3100551,815878,2021-07-10,82,1165809,1,2023-01-01,2999-12-31
2748726,932-393-595-383-496,Автокредит,5219955.0,158916,3949363,587313,2022-01-06,11,1542289,3,2023-01-01,2999-12-31
8378203,516-655-389-170-557,Ипотека,5408752.0,153407,3073458,762110,2021-07-10,89,1551301,4,2023-01-01,2999-12-31
6751972,585-219-788-692-994,Кредит наличными,4171461.0,391792,3130004,763725,2021-01-11,126,1446653,8,2023-01-01,2999-12-31
8009269,749-694-195-242-494,Кредит наличными со страховкой,510828.0,113600,3213022,776888,2020-01-17,94,1259782,4,2023-01-01,2999-12-31
4718312,739-698-139-814-458,Ипотека,1739944.0,468926,3998775,895418,2021-01-11,73,1291658,1,2023-01-01,2999-12-31
7045640,675-462-745-197-380,Кредит наличными,894406.0,242655,3494997,930573,2021-01-11,36,1597187,5,2023-01-01,2999-12-31
2677254,271-780-803-142-170,Ипотека,3807871.0,171233,3576203,901024,2022-01-06,27,1610334,3,2023-01-01,2999-12-31
4805070,206-625-650-708-749,Кредит наличными со страховкой,1705036.0,389303,3656596,597124,2021-01-11,17,1017067,1,2023-01-01,2999-12-31
2963228,920-402-984-958-116,Кредит наличными со страховкой,5400827.0,316713,3902747,715477,2021-07-10,85,1184424,3,2023-01-01,2999-12-31
6362447,665-345-879-358-709,Кредит наличными со страховкой,3790796.0,461334,3942805,716917,2020-07-15,65,1735422,8,2023-01-01,2999-12-31
3745226,110-777-389-213-822,Кредит наличными со страховкой,5232402.0,497180,3875979,713089,2022-01-06,83,1818051,6,2023-01-01,2999-12-31
4957861,224-861-145-761-790,Автокредит,1455429.0,190233,3685196,611935,2020-01-17,59,1069454,1,2023-01-01,2999-12-31
2829355,293-169-625-918-841,Ипотека,3428717.0,429734,3818421,681010,2020-01-17,85,1779242,3,2023-01-01,2999-12-31
6520645,819-408-387-656-512,Автокредит,1883826.0,180016,3677887,660983,2022-01-06,108,1816502,8,2023-01-01,2999-12-31
