"account_rk","currency_name","department_rk","effective_date","account_in_sum","account_out_sum"
2165761,RUB,119,2023-01-28,356770,414439
2165761,RUB,119,2023-01-29,414439,485515
2165761,RUB,119,2023-01-30,485515,508589
2165761,RUB,119,2023-01-31,508589,528012
2165761,RUB,119,2023-02-01,528012,593726
2166203,KZT,36,2023-01-19,0,48533
2166203,KZT,36,2023-01-20,48533,114675
2166203,KZT,36,2023-01-21,114675,114827
2166203,KZT,36,2023-01-22,114827,160526
2166203,KZT,36,2023-01-23,160526,210566
2166203,KZT,36,2023-01-24,210566,251645
2167635,RUB,83,2023-01-11,0,65077
2167635,RUB,83,2023-01-12,65077,85659
2167635,RUB,83,2023-01-13,85659,141615
2167635,RUB,83,2023-01-14,141615,210207
2167635,RUB,83,2023-01-15,210207,281817
2167635,RUB,83,2023-01-16,281817,349039
2167635,RUB,83,2023-01-17,349039,420930
2167635,RUB,83,2023-01-18,420930,454723
2167635,RUB,83,2023-01-19,454723,488686
2168662,RUB,68,2023-01-15,0,57828
2168662,RUB,68,2023-01-16,57828,96830
2168662,RUB,68,2023-01-17,96830,101678
2168994,EUR,65,2023-01-09,0,45372
2168994,EUR,65,2023-01-10,45372,100161
2168994,EUR,65,2023-01-11,100161,135783
2168994,EUR,65,2023-01-12,135783,189024
2168994,EUR,65,2023-01-13,189024,255364
2168994,EUR,65,2023-01-14,255364,281310
2168994,EUR,65,2023-01-15,281310,290148
2168994,EUR,65,2023-01-16,290148,327496
2168994,EUR,65,2023-01-17,327496,357029
2169342,RUB,20,2023-01-09,0,10381
2169342,RUB,20,2023-01-10,10381,29039
2169342,RUB,20,2023-01-11,29039,33637
2169342,RUB,20,2023-01-12,33637,39011
2169342,RUB,20,2023-01-13,39011,57330
2169342,RUB,20,2023-01-14,57330,61995
2169342,RUB,20,2023-01-15,61995,98908
2169342,RUB,20,2023-01-16,98908,172548
2169342,RUB,20,2023-01-17,172548,217630
2170048,RUB,93,2023-01-17,0,50628
2170048,RUB,93,2023-01-18,50628,82747
2170048,RUB,93,2023-01-19,82747,146355
2170048,RUB,93,2023-01-20,146355,164690
2170048,RUB,93,2023-01-21,164690,191804
2170048,RUB,93,2023-01-22,191804,259155
2170048,RUB,93,2023-01-23,259155,322007
2170048,RUB,93,2023-01-24,322007,365141
2170048,RUB,93,2023-01-25,365141,401928
2170048,RUB,93,2023-01-26,401928,470991
2170048,RUB,93,2023-01-27,470991,483745
2170048,RUB,93,2023-01-28,483745,516152
2170048,RUB,93,2023-01-29,516152,560977
2170048,RUB,93,2023-01-30,560977,612728
2170048,RUB,93,2023-01-31,612728,670480
2171609,RUB,124,2023-01-11,0,21531
2171609,RUB,124,2023-01-12,21531,46474
2171609,RUB,124,2023-01-13,46474,98978
2171609,RUB,124,2023-01-14,98978,118224
2171609,RUB,124,2023-01-15,118224,140096
2171609,RUB,124,2023-01-16,140096,214065
2171609,RUB,124,2023-01-17,214065,234970
2171609,RUB,124,2023-01-18,234970,285796
2171609,RUB,124,2023-01-19,285796,342854
2171609,RUB,124,2023-01-20,342854,402603
2171609,RUB,124,2023-01-21,402603,453530
2171609,RUB,124,2023-01-22,453530,458985
2174560,YEN,30,2023-01-09,0,41815
2174560,YEN,30,2023-01-10,41815,105116
2174560,YEN,30,2023-01-11,105116,179308
2174560,YEN,30,2023-01-12,179308,216777
2174560,YEN,30,2023-01-13,216777,249346
2174560,YEN,30,2023-01-14,249346,279953
2174560,YEN,30,2023-01-15,279953,291030
2174560,YEN,30,2023-01-16,291030,314946
2174560,YEN,30,2023-01-17,314946,383149
2174560,YEN,30,2023-01-18,383149,384948
2174560,YEN,30,2023-01-19,384948,428999
2174560,YEN,30,2023-01-20,428999,487331
2174560,YEN,30,2023-01-21,487331,531574
2174560,YEN,30,2023-01-22,531574,550476
2174560,YEN,30,2023-01-23,550476,603158
2174568,RUB,18,2023-01-08,0,58866
2174568,RUB,18,2023-01-09,58866,108842
2174568,RUB,18,2023-01-10,108842,155384
2174568,RUB,18,2023-01-11,155384,169767
2174568,RUB,18,2023-01-12,169767,233019
2174568,RUB,18,2023-01-13,233019,281148
2174612,RUB,99,2023-01-06,0,55953
2174612,RUB,99,2023-01-07,55953,89024
2174612,RUB,99,2023-01-08,89024,152828
2174612,RUB,99,2023-01-09,152828,183438
2174612,RUB,99,2023-01-10,183438,247914
2174612,RUB,99,2023-01-11,247914,254455
2175952,RUB,12,2023-01-20,0,71073
2175952,RUB,12,2023-01-21,71073,126969
2175952,RUB,12,2023-01-22,126969,196533
2175952,RUB,12,2023-01-23,196533,219655
2175952,RUB,12,2023-01-24,219655,247893
2175952,RUB,12,2023-01-25,247893,282301
2175952,RUB,12,2023-01-26,282301,310779
2175952,RUB,12,2023-01-27,310779,355692
2175952,RUB,12,2023-01-28,355692,400546
2178151,KZT,77,2023-01-22,0,39591
2178151,KZT,77,2023-01-23,39591,54180
2178151,KZT,77,2023-01-24,54180,55616
2178151,KZT,77,2023-01-25,55616,123143
2178151,KZT,77,2023-01-26,123143,138148
2178151,KZT,77,2023-01-27,138148,154632
2178151,KZT,77,2023-01-28,154632,162551
2178151,KZT,77,2023-01-29,162551,206449
2178151,KZT,77,2023-01-30,206449,207585
2178151,KZT,77,2023-01-31,207585,246604
2178151,KZT,77,2023-02-01,246604,251075
2178151,KZT,77,2023-02-02,251075,324744
2178151,KZT,77,2023-02-03,324744,327300
2178151,KZT,77,2023-02-04,327300,346131
2178151,KZT,77,2023-02-05,346131,404364
2178156,RUB,64,2023-01-15,0,6553
2178156,RUB,64,2023-01-16,6553,14980
2178156,RUB,64,2023-01-17,14980,32606
2178156,RUB,64,2023-01-18,32606,103394
2178156,RUB,64,2023-01-19,103394,106804
2178156,RUB,64,2023-01-20,106804,155842
2178156,RUB,64,2023-01-21,155842,193240
2178156,RUB,64,2023-01-22,193240,198987
2178156,RUB,64,2023-01-23,198987,259017
2178488,RUB,29,2023-01-29,0,16086
2178488,RUB,29,2023-01-30,16086,54776
2178488,RUB,29,2023-01-31,54776,102951
2178488,RUB,29,2023-02-01,102951,116787
2178488,RUB,29,2023-02-02,116787,179483
2178488,RUB,29,2023-02-03,179483,222740
2178488,RUB,29,2023-02-04,222740,263964
2178488,RUB,29,2023-02-05,263964,335825
2178488,RUB,29,2023-02-06,335825,380548
2178488,RUB,29,2023-02-07,380548,395740
2178488,RUB,29,2023-02-08,395740,414477
2178488,RUB,29,2023-02-09,414477,462472
2178488,RUB,29,2023-02-10,462472,505378
2178488,RUB,29,2023-02-11,505378,560124
2178488,RUB,29,2023-02-12,560124,627792
2179720,USD,124,2023-01-07,0,54757
2179720,USD,124,2023-01-08,54757,71132
2179720,USD,124,2023-01-09,71132,88099
2179720,USD,124,2023-01-10,88099,98155
2179720,USD,124,2023-01-11,98155,124658
2179720,USD,124,2023-01-12,124658,147346
2180638,YEN,128,2023-01-11,0,2485
2180638,YEN,128,2023-01-12,2485,45730
2180638,YEN,128,2023-01-13,45730,73678
2180638,YEN,128,2023-01-14,73678,82439
2180638,YEN,128,2023-01-15,82439,107662
2180638,YEN,128,2023-01-16,107662,177863
2180638,YEN,128,2023-01-17,177863,211654
2180638,YEN,128,2023-01-18,211654,262533
2180638,YEN,128,2023-01-19,262533,276279
2180638,YEN,128,2023-01-20,276279,325280
2180638,YEN,128,2023-01-21,325280,398768
2180638,YEN,128,2023-01-22,398768,437455
2180638,YEN,128,2023-01-23,437455,489253
2180638,YEN,128,2023-01-24,489253,513400
2180638,YEN,128,2023-01-25,513400,574130
2180914,RUB,79,2023-01-25,0,53607
2180914,RUB,79,2023-01-26,53607,109049
2180914,RUB,79,2023-01-27,109049,114153
2180914,RUB,79,2023-01-28,114153,126310
2180914,RUB,79,2023-01-29,126310,170029
2180914,RUB,79,2023-01-30,170029,217648
2180914,RUB,79,2023-01-31,217648,288695
2180914,RUB,79,2023-02-01,288695,305221
2180914,RUB,79,2023-02-02,305221,350701
2180914,RUB,79,2023-02-03,350701,373328
2180914,RUB,79,2023-02-04,373328,404543
2180914,RUB,79,2023-02-05,404543,407420
2180914,RUB,79,2023-02-06,407420,452800
2180914,RUB,79,2023-02-07,452800,522680
2180914,RUB,79,2023-02-08,522680,575069
2180914,RUB,79,2023-02-09,575069,626450
2180914,RUB,79,2023-02-10,626450,653836
2180914,RUB,79,2023-02-11,653836,700638
2182134,RUB,122,2023-01-09,0,11332
2182134,RUB,122,2023-01-10,11332,50926
2182134,RUB,122,2023-01-11,50926,95777
2182226,RUB,38,2023-01-20,0,16439
2182226,RUB,38,2023-01-21,16439,80113
2182226,RUB,38,2023-01-22,80113,105614
2182226,RUB,38,2023-01-23,105614,146708
2182226,RUB,38,2023-01-24,146708,181249
2182226,RUB,38,2023-01-25,181249,246733
2182226,RUB,38,2023-01-26,246733,316798
2182226,RUB,38,2023-01-27,316798,363530
2182226,RUB,38,2023-01-28,363530,434625
2182226,RUB,38,2023-01-29,434625,466394
2182226,RUB,38,2023-01-30,466394,476158
2182226,RUB,38,2023-01-31,476158,480652
2182226,RUB,38,2023-02-01,480652,482597
2182226,RUB,38,2023-02-02,482597,527966
2182226,RUB,38,2023-02-03,527966,580374
2182358,YEN,92,2023-01-28,0,68059
2182358,YEN,92,2023-01-29,68059,119136
2182358,YEN,92,2023-01-30,119136,166912
2182358,YEN,92,2023-01-31,166912,228530
2182358,YEN,92,2023-02-01,228530,294585
2182358,YEN,92,2023-02-02,294585,320950
2183597,USD,47,2023-01-14,0,56394
2183597,USD,47,2023-01-15,56394,123424
2183597,USD,47,2023-01-16,123424,138594
2183597,USD,47,2023-01-17,138594,171231
2183597,USD,47,2023-01-18,171231,229440
2183597,USD,47,2023-01-19,229440,277270
2183597,USD,47,2023-01-20,277270,315581
2183597,USD,47,2023-01-21,315581,328380
2183597,USD,47,2023-01-22,328380,365695
2183597,USD,47,2023-01-23,365695,388674
2183597,USD,47,2023-01-24,388674,423299
2183597,USD,47,2023-01-25,423299,429149
2183597,USD,47,2023-01-26,429149,478026
2183597,USD,47,2023-01-27,478026,481510
2183597,USD,47,2023-01-28,481510,551135
2183597,USD,47,2023-01-29,551135,597819
2183597,USD,47,2023-01-30,597819,621997
2183597,USD,47,2023-01-31,621997,656641
2185754,EUR,31,2023-01-27,0,67135
2185754,EUR,31,2023-01-28,67135,74032
2185754,EUR,31,2023-01-29,74032,114346
2185754,EUR,31,2023-01-30,114346,131878
2185754,EUR,31,2023-01-31,131878,202317
2185754,EUR,31,2023-02-01,202317,212381
2185754,EUR,31,2023-02-02,212381,282871
2185754,EUR,31,2023-02-03,282871,333875
2185754,EUR,31,2023-02-04,333875,350682
2186599,RUB,119,2023-01-24,0,42992
2186599,RUB,119,2023-01-25,42992,76984
2186599,RUB,119,2023-01-26,76984,148295
2186599,RUB,119,2023-01-27,148295,186610
2186599,RUB,119,2023-01-28,186610,255398
2186599,RUB,119,2023-01-29,255398,295583
2186599,RUB,119,2023-01-30,295583,302942
2186599,RUB,119,2023-01-31,302942,364962
2186599,RUB,119,2023-02-01,364962,393928
2186599,RUB,119,2023-02-02,393928,446812
2186599,RUB,119,2023-02-03,446812,502028
2186599,RUB,119,2023-02-04,502028,527020
2186599,RUB,119,2023-02-05,527020,541366
2186599,RUB,119,2023-02-06,541366,603531
2186599,RUB,119,2023-02-07,603531,611343
2187018,EUR,48,2023-01-21,0,10763
2187018,EUR,48,2023-01-22,10763,17417
2187018,EUR,48,2023-01-23,17417,24402
2187018,EUR,48,2023-01-24,24402,90715
2187018,EUR,48,2023-01-25,90715,143241
2187018,EUR,48,2023-01-26,143241,185726
2187018,EUR,48,2023-01-27,185726,207430
2187018,EUR,48,2023-01-28,207430,258612
2187018,EUR,48,2023-01-29,258612,329212
2187018,EUR,48,2023-01-30,329212,374736
2187018,EUR,48,2023-01-31,374736,422623
2187018,EUR,48,2023-02-01,422623,485758
2187018,EUR,48,2023-02-02,485758,529348
2187018,EUR,48,2023-02-03,529348,532985
2187018,EUR,48,2023-02-04,532985,603887
2187445,RUB,127,2023-01-10,0,41111
2187445,RUB,127,2023-01-11,41111,57795
2187445,RUB,127,2023-01-12,57795,60932
2187445,RUB,127,2023-01-13,60932,100053
2187445,RUB,127,2023-01-14,100053,149625
2187445,RUB,127,2023-01-15,149625,223916
2187445,RUB,127,2023-01-16,223916,282075
2187445,RUB,127,2023-01-17,282075,347371
2187445,RUB,127,2023-01-18,347371,352330
2187445,RUB,127,2023-01-19,352330,371495
2187445,RUB,127,2023-01-20,371495,375294
2187445,RUB,127,2023-01-21,375294,421329
2187445,RUB,127,2023-01-22,421329,494522
2187445,RUB,127,2023-01-23,494522,494730
2187445,RUB,127,2023-01-24,494730,500659
2188777,RUB,14,2023-01-09,0,33438
2188777,RUB,14,2023-01-10,33438,67055
2188777,RUB,14,2023-01-11,67055,97700
2191186,RUB,45,2023-01-23,0,59871
2191186,RUB,45,2023-01-24,59871,112154
2191186,RUB,45,2023-01-25,112154,152029
2191186,RUB,45,2023-01-26,152029,223865
2191186,RUB,45,2023-01-27,223865,255499
2191186,RUB,45,2023-01-28,255499,267427
2191186,RUB,45,2023-01-29,267427,322917
2191186,RUB,45,2023-01-30,322917,391577
2191186,RUB,45,2023-01-31,391577,430424
2191186,RUB,45,2023-02-01,430424,456251
2191186,RUB,45,2023-02-02,456251,523244
2191186,RUB,45,2023-02-03,523244,524016
2191610,USD,11,2023-01-10,0,61131
2191610,USD,11,2023-01-11,61131,108110
2191610,USD,11,2023-01-12,108110,126387
2191610,USD,11,2023-01-13,126387,132406
2191610,USD,11,2023-01-14,132406,202057
2191610,USD,11,2023-01-15,202057,253825
2191610,USD,11,2023-01-16,253825,299165
2191610,USD,11,2023-01-17,299165,304874
2191610,USD,11,2023-01-18,304874,331784
2191860,RUB,41,2023-01-10,0,60856
2191860,RUB,41,2023-01-11,60856,122737
2191860,RUB,41,2023-01-12,122737,168163
2191860,RUB,41,2023-01-13,168163,203565
2191860,RUB,41,2023-01-14,203565,213882
2191860,RUB,41,2023-01-15,213882,216213
2194003,RUB,66,2023-01-26,0,22824
2194003,RUB,66,2023-01-27,22824,23599
2194003,RUB,66,2023-01-28,23599,28809
2194003,RUB,66,2023-01-29,28809,56348
2194003,RUB,66,2023-01-30,56348,122315
2194003,RUB,66,2023-01-31,122315,137983
2194003,RUB,66,2023-02-01,137983,192201
2194003,RUB,66,2023-02-02,192201,248074
2194003,RUB,66,2023-02-03,248074,314027
2194064,RUB,41,2023-01-09,0,7369
2194064,RUB,41,2023-01-10,7369,58064
2194064,RUB,41,2023-01-11,58064,65342
2194064,RUB,41,2023-01-12,65342,125679
2194064,RUB,41,2023-01-13,125679,181032
2194064,RUB,41,2023-01-14,181032,202160
2194064,RUB,41,2023-01-15,202160,235607
2194064,RUB,41,2023-01-16,235607,258221
2194064,RUB,41,2023-01-17,258221,321342
2194064,RUB,41,2023-01-18,321342,331550
2194064,RUB,41,2023-01-19,331550,340597
2194064,RUB,41,2023-01-20,340597,373778
2194064,RUB,41,2023-01-21,373778,401769
2194064,RUB,41,2023-01-22,401769,470955
2194064,RUB,41,2023-01-23,470955,518672
2194779,KZT,121,2023-01-24,0,16492
2194779,KZT,121,2023-01-25,16492,47808
2194779,KZT,121,2023-01-26,47808,96104
2194779,KZT,121,2023-01-27,96104,141735
2194779,KZT,121,2023-01-28,141735,177902
2194779,KZT,121,2023-01-29,177902,233408
2198343,USD,66,2023-01-09,0,33823
2198343,USD,66,2023-01-10,33823,82913
2198343,USD,66,2023-01-11,82913,107588
2198343,USD,66,2023-01-12,107588,147672
2198343,USD,66,2023-01-13,147672,201603
2198343,USD,66,2023-01-14,201603,231226
2198343,USD,66,2023-01-15,231226,293910
2198343,USD,66,2023-01-16,293910,316202
2198343,USD,66,2023-01-17,316202,333315
2198343,USD,66,2023-01-18,333315,363028
2198343,USD,66,2023-01-19,363028,375706
2198343,USD,66,2023-01-20,375706,441998
2198343,USD,66,2023-01-21,441998,460765
2198343,USD,66,2023-01-22,460765,526832
2198343,USD,66,2023-01-23,526832,590420
2199925,EUR,61,2023-01-29,0,3024
2199925,EUR,61,2023-01-30,3024,38715
2199925,EUR,61,2023-01-31,38715,46348
2199925,EUR,61,2023-02-01,46348,57131
2199925,EUR,61,2023-02-02,57131,57322
2199925,EUR,61,2023-02-03,57322,81729
2199925,EUR,61,2023-02-04,81729,88582
2199925,EUR,61,2023-02-05,88582,153768
2199925,EUR,61,2023-02-06,153768,170147
2199925,EUR,61,2023-02-07,170147,212408
2199925,EUR,61,2023-02-08,212408,243219
2199925,EUR,61,2023-02-09,243219,312492
2199925,EUR,61,2023-02-10,312492,373222
2199925,EUR,61,2023-02-11,373222,413932
2199925,EUR,61,2023-02-12,413932,455355
2199925,EUR,61,2023-02-13,455355,504781
2199925,EUR,61,2023-02-14,504781,549944
2199925,EUR,61,2023-02-15,549944,591878
2200663,RUB,79,2023-01-08,0,29703
2200663,RUB,79,2023-01-09,29703,73544
2200663,RUB,79,2023-01-10,73544,74418
2202621,EUR,103,2023-01-15,0,43331
2202621,EUR,103,2023-01-16,43331,113234
2202621,EUR,103,2023-01-17,113234,152023
2202621,EUR,103,2023-01-18,152023,182183
2202621,EUR,103,2023-01-19,182183,239761
2202621,EUR,103,2023-01-20,239761,300442
2202621,EUR,103,2023-01-21,300442,350306
2202621,EUR,103,2023-01-22,350306,406889
2202621,EUR,103,2023-01-23,406889,430440
2202621,EUR,103,2023-01-24,430440,474853
2202621,EUR,103,2023-01-25,474853,500707
2202621,EUR,103,2023-01-26,500707,535188
2202621,EUR,103,2023-01-27,535188,538086
2202621,EUR,103,2023-01-28,538086,609232
2202621,EUR,103,2023-01-29,609232,676509
2202887,EUR,128,2023-01-22,0,38094
2202887,EUR,128,2023-01-23,38094,64060
2202887,EUR,128,2023-01-24,64060,77358
2202890,RUB,64,2023-01-22,0,1612
2202890,RUB,64,2023-01-23,1612,74664
2202890,RUB,64,2023-01-24,74664,102983
2202890,RUB,64,2023-01-25,102983,119150
2202890,RUB,64,2023-01-26,119150,179920
2202890,RUB,64,2023-01-27,179920,219355
2202890,RUB,64,2023-01-28,219355,255508
2202890,RUB,64,2023-01-29,255508,319889
2202890,RUB,64,2023-01-30,319889,390342
2202890,RUB,64,2023-01-31,390342,398550
2202890,RUB,64,2023-02-01,398550,425098
2202890,RUB,64,2023-02-02,425098,445646
2202890,RUB,64,2023-02-03,445646,488649
2202890,RUB,64,2023-02-04,488649,523899
2202890,RUB,64,2023-02-05,523899,559264
2202904,RUB,67,2023-01-11,0,70867
2202904,RUB,67,2023-01-12,70867,111168
2202904,RUB,67,2023-01-13,111168,145697
2202904,RUB,67,2023-01-14,145697,159289
2202904,RUB,67,2023-01-15,159289,230347
2202904,RUB,67,2023-01-16,230347,230688
2202904,RUB,67,2023-01-17,230688,246077
2202904,RUB,67,2023-01-18,246077,299367
2202904,RUB,67,2023-01-19,299367,303957
2202904,RUB,67,2023-01-20,303957,311192
2202904,RUB,67,2023-01-21,311192,314407
2202904,RUB,67,2023-01-22,314407,358710
2202904,RUB,67,2023-01-23,358710,431668
2202904,RUB,67,2023-01-24,431668,437972
2202904,RUB,67,2023-01-25,437972,485544
2203287,YEN,10,2023-01-29,0,28993
2203287,YEN,10,2023-01-30,28993,101862
2203287,YEN,10,2023-01-31,101862,124900
2203287,YEN,10,2023-02-01,124900,198499
2203287,YEN,10,2023-02-02,198499,210965
2203287,YEN,10,2023-02-03,210965,263250
2203382,RUB,129,2023-01-20,0,54509
2203382,RUB,129,2023-01-21,54509,74688
2203382,RUB,129,2023-01-22,74688,84885
2203382,RUB,129,2023-01-23,84885,127620
2203382,RUB,129,2023-01-24,127620,170804
2203382,RUB,129,2023-01-25,170804,183928
2203382,RUB,129,2023-01-26,183928,234017
2203382,RUB,129,2023-01-27,234017,249912
2203382,RUB,129,2023-01-28,249912,271343
2203595,RUB,80,2023-01-25,0,45323
2203595,RUB,80,2023-01-26,45323,67221
2203595,RUB,80,2023-01-27,67221,112092
2203595,RUB,80,2023-01-28,112092,136776
2203595,RUB,80,2023-01-29,136776,159331
2203595,RUB,80,2023-01-30,159331,169239
2203595,RUB,80,2023-01-31,169239,188544
2203595,RUB,80,2023-02-01,188544,195565
2203595,RUB,80,2023-02-02,195565,268670
2203595,RUB,80,2023-02-03,268670,311774
2203595,RUB,80,2023-02-04,311774,375250
2203595,RUB,80,2023-02-05,375250,436556
2204848,RUB,95,2023-01-11,0,19051
2204848,RUB,95,2023-01-12,19051,46086
2204848,RUB,95,2023-01-13,46086,107557
2204944,KZT,110,2023-01-28,0,28660
2204944,KZT,110,2023-01-29,28660,82410
2204944,KZT,110,2023-01-30,82410,100695
2204944,KZT,110,2023-01-31,100695,139217
2204944,KZT,110,2023-02-01,139217,192263
2204944,KZT,110,2023-02-02,192263,203759
2205430,EUR,124,2023-01-19,0,27848
2205430,EUR,124,2023-01-20,27848,95537
2205430,EUR,124,2023-01-21,95537,110725
2205430,EUR,124,2023-01-22,110725,122681
2205430,EUR,124,2023-01-23,122681,141576
2205430,EUR,124,2023-01-24,141576,148638
2205430,EUR,124,2023-01-25,148638,194647
2205430,EUR,124,2023-01-26,194647,224363
2205430,EUR,124,2023-01-27,224363,284205
2206342,EUR,90,2023-01-20,0,9682
2206342,EUR,90,2023-01-21,9682,62482
2206342,EUR,90,2023-01-22,62482,78999
2206342,EUR,90,2023-01-23,78999,102916
2206342,EUR,90,2023-01-24,102916,132033
2206342,EUR,90,2023-01-25,132033,163013
2206342,EUR,90,2023-01-26,163013,177246
2206342,EUR,90,2023-01-27,177246,224809
2206342,EUR,90,2023-01-28,224809,240560
2206342,EUR,90,2023-01-29,240560,271134
2206342,EUR,90,2023-01-30,271134,316459
2206342,EUR,90,2023-01-31,316459,353922
2206354,YEN,60,2023-01-28,0,39936
2206354,YEN,60,2023-01-29,39936,66304
2206354,YEN,60,2023-01-30,66304,70700
2206354,YEN,60,2023-01-31,70700,112308
2206354,YEN,60,2023-02-01,112308,150774
2206354,YEN,60,2023-02-02,150774,166339
2206354,YEN,60,2023-02-03,166339,179782
2206354,YEN,60,2023-02-04,179782,247318
2206354,YEN,60,2023-02-05,247318,303511
2206354,YEN,60,2023-02-06,303511,333516
2206354,YEN,60,2023-02-07,333516,397134
2206354,YEN,60,2023-02-08,397134,444930
2206354,YEN,60,2023-02-09,444930,497009
2206354,YEN,60,2023-02-10,497009,508854
2206354,YEN,60,2023-02-11,508854,547264
2206428,RUB,15,2023-01-15,0,67798
2206428,RUB,15,2023-01-16,67798,138891
2206428,RUB,15,2023-01-17,138891,146220
2206428,RUB,15,2023-01-18,146220,174458
2206428,RUB,15,2023-01-19,174458,244577
2206428,RUB,15,2023-01-20,244577,285060
2206428,RUB,15,2023-01-21,285060,332968
2206428,RUB,15,2023-01-22,332968,369164
2206428,RUB,15,2023-01-23,369164,379085
2206428,RUB,15,2023-01-24,379085,433741
2206428,RUB,15,2023-01-25,433741,464179
2206428,RUB,15,2023-01-26,464179,503618
2206428,RUB,15,2023-01-27,503618,539701
2206428,RUB,15,2023-01-28,539701,564501
2206428,RUB,15,2023-01-29,564501,613741
2207869,USD,94,2023-01-11,0,29062
2207869,USD,94,2023-01-12,29062,79509
2207869,USD,94,2023-01-13,79509,82338
2209228,RUB,61,2023-01-15,0,31010
2209228,RUB,61,2023-01-16,31010,72482
2209228,RUB,61,2023-01-17,72482,74306
2209228,RUB,61,2023-01-18,74306,107922
2209228,RUB,61,2023-01-19,107922,181627
2209228,RUB,61,2023-01-20,181627,213215
2209228,RUB,61,2023-01-21,213215,250135
2209228,RUB,61,2023-01-22,250135,293611
2209228,RUB,61,2023-01-23,293611,301539
2209228,RUB,61,2023-01-24,301539,320957
2209228,RUB,61,2023-01-25,320957,376037
2209228,RUB,61,2023-01-26,376037,411061
2209228,RUB,61,2023-01-27,411061,431917
2209228,RUB,61,2023-01-28,431917,506368
2209228,RUB,61,2023-01-29,506368,568404
2209228,RUB,61,2023-01-30,568404,612557
2209228,RUB,61,2023-01-31,612557,617603
2209228,RUB,61,2023-02-01,617603,670066
2210551,EUR,68,2023-01-09,0,31535
2210551,EUR,68,2023-01-10,31535,58437
2210551,EUR,68,2023-01-11,58437,111697
2210551,EUR,68,2023-01-12,111697,129380
2210551,EUR,68,2023-01-13,129380,168210
2210551,EUR,68,2023-01-14,168210,171253
